,correct,scenario,type,uid
510,1.0,17.0,evidence,A3NMQ3019X6YE0
511,1.0,13.0,evidence,A3NMQ3019X6YE0
512,1.0,25.0,crime,A3NMQ3019X6YE0
513,1.0,24.0,crime,A3NMQ3019X6YE0
514,1.0,10.0,crime,A3NMQ3019X6YE0
515,0.0,7.0,evidence,AEEL6DE8FQSX6
516,1.0,26.0,crime,A383WPMTMRQEA0
517,1.0,7.0,evidence,A383WPMTMRQEA0
518,1.0,22.0,evidence,A383WPMTMRQEA0
519,1.0,27.0,crime,A383WPMTMRQEA0
520,1.0,24.0,crime,A383WPMTMRQEA0
521,1.0,17.0,evidence,A383WPMTMRQEA0
522,1.0,26.0,crime,A2BBDH8DZD77AU
523,1.0,1.0,crime,A2BBDH8DZD77AU
524,1.0,25.0,evidence,A2BBDH8DZD77AU
525,1.0,20.0,evidence,A2BBDH8DZD77AU
526,1.0,5.0,evidence,A2BBDH8DZD77AU
527,1.0,16.0,crime,A2BBDH8DZD77AU
528,1.0,5.0,crime,A3H8Y415E0WXQN
529,1.0,4.0,evidence,A3H8Y415E0WXQN
530,1.0,29.0,crime,A3H8Y415E0WXQN
531,1.0,12.0,evidence,A3H8Y415E0WXQN
532,1.0,16.0,crime,A3H8Y415E0WXQN
533,1.0,6.0,evidence,A3H8Y415E0WXQN
534,1.0,7.0,crime,A2GL4H2GRVX15O
535,1.0,15.0,evidence,A2GL4H2GRVX15O
536,1.0,10.0,evidence,A2GL4H2GRVX15O
537,1.0,24.0,crime,A2GL4H2GRVX15O
538,1.0,5.0,crime,A2GL4H2GRVX15O
539,1.0,16.0,evidence,A2GL4H2GRVX15O
540,1.0,2.0,evidence,A3LVLZS8S41ZD7
541,0.0,25.0,crime,A24B5UF6RMHYGX
542,1.0,19.0,crime,A1AZLJ3R5FQ9B7
543,1.0,4.0,crime,A1AZLJ3R5FQ9B7
544,1.0,17.0,evidence,A1AZLJ3R5FQ9B7
545,1.0,18.0,crime,A1AZLJ3R5FQ9B7
546,1.0,7.0,evidence,A1AZLJ3R5FQ9B7
547,0.0,6.0,evidence,A1AZLJ3R5FQ9B7
548,1.0,17.0,evidence,A3SZF91DCOQPW3
549,1.0,25.0,crime,A3SZF91DCOQPW3
550,1.0,9.0,evidence,A3SZF91DCOQPW3
551,1.0,12.0,crime,A3SZF91DCOQPW3
552,1.0,14.0,evidence,A3SZF91DCOQPW3
553,1.0,6.0,crime,A3SZF91DCOQPW3
554,1.0,15.0,crime,A2CHDWKAYZ3P3E
555,0.0,27.0,evidence,A2CHDWKAYZ3P3E
556,1.0,20.0,evidence,A2CHDWKAYZ3P3E
557,1.0,9.0,crime,A2CHDWKAYZ3P3E
558,1.0,31.0,crime,A2CHDWKAYZ3P3E
559,1.0,3.0,evidence,A2CHDWKAYZ3P3E
560,1.0,27.0,evidence,A1SCESDDNPL2B4
561,1.0,25.0,evidence,A1SCESDDNPL2B4
562,1.0,28.0,evidence,A1SCESDDNPL2B4
563,1.0,2.0,crime,A1SCESDDNPL2B4
564,1.0,22.0,crime,A1SCESDDNPL2B4
565,1.0,31.0,crime,A1SCESDDNPL2B4
566,1.0,24.0,evidence,A37KREDYGDTP4U
567,0.0,4.0,crime,A37KREDYGDTP4U
568,1.0,20.0,evidence,A37KREDYGDTP4U
569,0.0,28.0,crime,A37KREDYGDTP4U
570,1.0,17.0,evidence,A1KK9SJUQRAH
571,1.0,4.0,crime,A1KK9SJUQRAH
572,1.0,24.0,evidence,A1KK9SJUQRAH
573,1.0,19.0,crime,A1KK9SJUQRAH
574,1.0,12.0,crime,A1KK9SJUQRAH
575,1.0,21.0,evidence,A1KK9SJUQRAH
576,0.0,30.0,evidence,AH1UHYL4JFS4M
577,0.0,5.0,crime,AH1UHYL4JFS4M
578,0.0,23.0,evidence,AH1UHYL4JFS4M
579,1.0,13.0,crime,A1XBWSV6TWJUU8
580,1.0,7.0,evidence,A1XBWSV6TWJUU8
581,1.0,23.0,evidence,A1XBWSV6TWJUU8
582,1.0,25.0,crime,A1XBWSV6TWJUU8
583,1.0,28.0,crime,A1XBWSV6TWJUU8
584,1.0,1.0,evidence,A1XBWSV6TWJUU8
585,1.0,25.0,crime,A1YHIQHLLLQIIQ
586,1.0,12.0,evidence,A1YHIQHLLLQIIQ
587,1.0,13.0,evidence,A1YHIQHLLLQIIQ
588,1.0,3.0,crime,A1YHIQHLLLQIIQ
589,1.0,29.0,evidence,A1YHIQHLLLQIIQ
590,1.0,10.0,crime,A1YHIQHLLLQIIQ
591,1.0,10.0,crime,A1F1TBDHPYAAXT
592,1.0,27.0,evidence,A1F1TBDHPYAAXT
593,1.0,25.0,crime,A1F1TBDHPYAAXT
594,1.0,26.0,crime,A1F1TBDHPYAAXT
595,1.0,19.0,evidence,A1F1TBDHPYAAXT
596,1.0,3.0,evidence,A1F1TBDHPYAAXT
597,0.0,22.0,evidence,A36JOP57WZ4G52
598,1.0,4.0,crime,A2DZ1QW6G1LUVY
599,1.0,28.0,crime,A2DZ1QW6G1LUVY
600,1.0,23.0,evidence,A2DZ1QW6G1LUVY
601,1.0,14.0,evidence,A2DZ1QW6G1LUVY
602,1.0,22.0,crime,A2DZ1QW6G1LUVY
603,1.0,13.0,evidence,A2DZ1QW6G1LUVY
604,1.0,9.0,evidence,A3H9LK309D3AGI
605,1.0,31.0,evidence,A3H9LK309D3AGI
606,1.0,25.0,crime,A3H9LK309D3AGI
607,1.0,12.0,evidence,A3H9LK309D3AGI
608,1.0,2.0,crime,A3H9LK309D3AGI
609,1.0,23.0,crime,A3H9LK309D3AGI
610,1.0,9.0,evidence,A1J4Z9AX070TJP
611,1.0,18.0,crime,A1J4Z9AX070TJP
612,1.0,10.0,evidence,A1J4Z9AX070TJP
613,1.0,23.0,crime,A1J4Z9AX070TJP
614,1.0,7.0,crime,A1J4Z9AX070TJP
615,1.0,12.0,evidence,A1J4Z9AX070TJP
616,1.0,6.0,crime,A38ILUORAQ7EJ0
617,1.0,11.0,evidence,A38ILUORAQ7EJ0
618,1.0,8.0,evidence,A38ILUORAQ7EJ0
619,1.0,10.0,crime,A38ILUORAQ7EJ0
620,1.0,7.0,crime,A38ILUORAQ7EJ0
621,1.0,9.0,evidence,A38ILUORAQ7EJ0
622,1.0,13.0,crime,A38ZV8LBZ034IZ
623,1.0,25.0,crime,A2CF2BD4Q0ZDJN
624,0.0,8.0,evidence,A1TGL0XGX8IA7P
625,1.0,25.0,evidence,A1TGL0XGX8IA7P
626,0.0,17.0,crime,A1TGL0XGX8IA7P
627,0.0,27.0,crime,A1TGL0XGX8IA7P
628,0.0,9.0,evidence,A2JSIDRTDGDC7T
629,0.0,4.0,crime,A2JSIDRTDGDC7T
630,0.0,26.0,crime,A2JSIDRTDGDC7T
631,0.0,10.0,evidence,APVWMP5952IOY
632,1.0,28.0,crime,APVWMP5952IOY
633,1.0,30.0,crime,APVWMP5952IOY
634,1.0,27.0,evidence,APVWMP5952IOY
635,0.0,22.0,evidence,APVWMP5952IOY
636,1.0,5.0,crime,APVWMP5952IOY
637,1.0,11.0,crime,A3IX3XVGPJH2I7
638,1.0,20.0,crime,A3IX3XVGPJH2I7
639,0.0,5.0,evidence,A3IX3XVGPJH2I7
640,1.0,9.0,evidence,A3IX3XVGPJH2I7
641,1.0,13.0,crime,A3IX3XVGPJH2I7
642,1.0,2.0,evidence,A3IX3XVGPJH2I7
643,1.0,4.0,evidence,A1SISJL5ST2PWH
644,1.0,23.0,evidence,A1SISJL5ST2PWH
645,1.0,30.0,crime,A1SISJL5ST2PWH
646,1.0,31.0,evidence,A1SISJL5ST2PWH
647,1.0,24.0,crime,A1SISJL5ST2PWH
648,1.0,19.0,crime,A1SISJL5ST2PWH
649,0.0,5.0,evidence,A2567IHLKR4TC3
650,0.0,27.0,crime,A2567IHLKR4TC3
651,1.0,12.0,evidence,A3GITKS8VABUNB
652,1.0,12.0,crime,A2T5NZGZG5NTK2
653,0.0,22.0,evidence,A2T5NZGZG5NTK2
654,1.0,28.0,evidence,AZ4HOU8N4FZ53
655,1.0,15.0,crime,AZ4HOU8N4FZ53
656,1.0,9.0,evidence,AZ4HOU8N4FZ53
657,1.0,24.0,evidence,AZ4HOU8N4FZ53
658,1.0,23.0,crime,AZ4HOU8N4FZ53
659,1.0,4.0,crime,AZ4HOU8N4FZ53
660,1.0,31.0,crime,A2H26V03AYCIYC
661,1.0,8.0,evidence,A2H26V03AYCIYC
662,0.0,8.0,evidence,A1RP622B3KMP21
663,0.0,31.0,crime,A1RP622B3KMP21
664,1.0,18.0,crime,A1RP622B3KMP21
665,0.0,30.0,evidence,A1RP622B3KMP21
666,0.0,30.0,evidence,A21OKN7OJOFG2P
667,0.0,20.0,crime,A21OKN7OJOFG2P
668,0.0,21.0,crime,A21OKN7OJOFG2P
669,1.0,14.0,evidence,A3PAM3UNU3OK89
670,1.0,20.0,evidence,A3PAM3UNU3OK89
671,1.0,10.0,evidence,A2HJDLSU95MH8Q
672,1.0,6.0,evidence,A2HJDLSU95MH8Q
673,1.0,15.0,evidence,A2HJDLSU95MH8Q
674,1.0,8.0,crime,A2HJDLSU95MH8Q
675,1.0,23.0,crime,A2HJDLSU95MH8Q
676,1.0,14.0,crime,A2HJDLSU95MH8Q
677,1.0,4.0,crime,AQC8WQHV3U67X
678,1.0,15.0,evidence,AQC8WQHV3U67X
679,1.0,29.0,crime,AQC8WQHV3U67X
680,0.0,24.0,evidence,AQC8WQHV3U67X
681,0.0,21.0,evidence,AQC8WQHV3U67X
682,1.0,25.0,crime,AQC8WQHV3U67X
683,1.0,29.0,crime,A277UVT82WHF65
684,1.0,31.0,crime,A277UVT82WHF65
685,1.0,25.0,evidence,A277UVT82WHF65
686,1.0,23.0,crime,A277UVT82WHF65
687,1.0,27.0,evidence,A277UVT82WHF65
688,0.0,8.0,evidence,A277UVT82WHF65
689,0.0,6.0,evidence,A1X0EXH1Z96GOJ
690,0.0,26.0,evidence,A1X0EXH1Z96GOJ
691,0.0,,crime,A1X0EXH1Z96GOJ
692,0.0,29.0,evidence,A25IP77YL8UE9R
693,1.0,29.0,crime,A3OZB09ZZLZEFQ
694,0.0,10.0,crime,A3OZB09ZZLZEFQ
695,0.0,21.0,evidence,A3OZB09ZZLZEFQ
696,0.0,16.0,crime,A3OZB09ZZLZEFQ
697,0.0,29.0,evidence,A29QDC93L0A4RW
698,1.0,30.0,crime,A29QDC93L0A4RW
699,0.0,21.0,evidence,A29QDC93L0A4RW
700,1.0,12.0,evidence,A3TI6XISG3CKJF
701,1.0,15.0,crime,A3TI6XISG3CKJF
702,1.0,16.0,crime,A3TI6XISG3CKJF
703,1.0,1.0,evidence,A3TI6XISG3CKJF
704,1.0,18.0,crime,A3TI6XISG3CKJF
705,1.0,17.0,evidence,A3TI6XISG3CKJF
706,1.0,27.0,evidence,A2ZQCHONMAJZF
707,1.0,23.0,crime,A2ZQCHONMAJZF
708,1.0,22.0,evidence,A2ZQCHONMAJZF
709,1.0,25.0,evidence,A2ZQCHONMAJZF
710,1.0,21.0,crime,A2ZQCHONMAJZF
711,1.0,24.0,crime,A2ZQCHONMAJZF
712,1.0,30.0,evidence,A1B7GQTH9YG04X
713,1.0,31.0,evidence,A1B7GQTH9YG04X
714,1.0,5.0,crime,A1B7GQTH9YG04X
715,1.0,23.0,crime,A1B7GQTH9YG04X
716,1.0,11.0,evidence,A1B7GQTH9YG04X
717,1.0,20.0,crime,A1B7GQTH9YG04X
718,1.0,9.0,crime,A2539PUSDD137T
719,1.0,4.0,evidence,A2539PUSDD137T
720,1.0,31.0,crime,A2539PUSDD137T
721,1.0,16.0,evidence,A2539PUSDD137T
722,1.0,20.0,crime,A2539PUSDD137T
723,1.0,7.0,evidence,A3095ABT1L25QK
724,1.0,3.0,crime,A3095ABT1L25QK
725,1.0,23.0,crime,A3095ABT1L25QK
726,1.0,28.0,evidence,A3095ABT1L25QK
727,1.0,18.0,crime,A3095ABT1L25QK
728,1.0,21.0,evidence,A3095ABT1L25QK
729,0.0,3.0,evidence,A23KH0CK7RRUGX
730,0.0,21.0,crime,A23KH0CK7RRUGX
731,0.0,1.0,evidence,A23KH0CK7RRUGX
732,1.0,11.0,crime,A2M55RDN9UDPXJ
733,0.0,10.0,evidence,A2M55RDN9UDPXJ
734,0.0,20.0,evidence,A2M55RDN9UDPXJ
735,0.0,12.0,crime,A2M55RDN9UDPXJ
736,0.0,9.0,crime,A2M55RDN9UDPXJ
737,0.0,6.0,evidence,A2M55RDN9UDPXJ
738,,,,A2M55RDN9UDPXJ
739,1.0,12.0,evidence,AHYTT3T8W9Y9Y
740,1.0,28.0,crime,AHYTT3T8W9Y9Y
741,1.0,10.0,crime,AHYTT3T8W9Y9Y
742,1.0,20.0,crime,AHYTT3T8W9Y9Y
743,1.0,8.0,evidence,AHYTT3T8W9Y9Y
744,1.0,29.0,evidence,AHYTT3T8W9Y9Y
745,0.0,5.0,evidence,A2KSNTYOUZY59E
746,0.0,29.0,crime,A2KSNTYOUZY59E
747,0.0,13.0,crime,A2KSNTYOUZY59E
748,1.0,22.0,crime,A3HFS6Q0TONAB9
749,0.0,6.0,crime,A3HFS6Q0TONAB9
750,1.0,19.0,crime,A3HFS6Q0TONAB9
751,1.0,5.0,evidence,A3HFS6Q0TONAB9
752,0.0,8.0,evidence,A3HFS6Q0TONAB9
753,0.0,3.0,evidence,A3HFS6Q0TONAB9
754,0.0,23.0,evidence,A3HFS6Q0TONAB6
755,1.0,2.0,crime,A3HFS6Q0TONAB6
756,1.0,24.0,crime,A3HFS6Q0TONAB6
757,1.0,2.0,evidence,A2CCT1QNR4J27G
758,0.0,16.0,crime,A2CCT1QNR4J27G
759,1.0,11.0,crime,A2CCT1QNR4J27G
760,1.0,4.0,evidence,A2B7V3HDBDKHPN
761,1.0,19.0,evidence,A2B7V3HDBDKHPN
762,1.0,21.0,crime,A2B7V3HDBDKHPN
763,1.0,15.0,crime,A2B7V3HDBDKHPN
764,1.0,23.0,evidence,A2B7V3HDBDKHPN
765,1.0,7.0,crime,A2B7V3HDBDKHPN
766,0.0,1.0,evidence,AGGO60OK8U21
767,0.0,30.0,evidence,AGGO60OK8U21
768,1.0,17.0,crime,AGGO60OK8U21
769,0.0,7.0,evidence,A1Y9NJ9R8M1B1B
770,0.0,11.0,evidence,A169TUV6LKM249
771,1.0,12.0,evidence,ALCSNULDVTDFF
772,0.0,5.0,crime,ALCSNULDVTDFF
773,0.0,28.0,evidence,ALCSNULDVTDFF
774,1.0,2.0,evidence,ALCSNULDVTDFF
775,1.0,26.0,evidence,A2UAGNKP1BPON
776,1.0,18.0,evidence,A2UAGNKP1BPON
777,1.0,15.0,crime,A2UAGNKP1BPON
778,1.0,2.0,evidence,A2UAGNKP1BPON
779,1.0,6.0,crime,A2UAGNKP1BPON
780,1.0,25.0,crime,A2UAGNKP1BPON
781,1.0,25.0,evidence,A3HK9FNLLXXCAR
782,1.0,11.0,crime,A3HK9FNLLXXCAR
783,1.0,4.0,crime,A3HK9FNLLXXCAR
784,1.0,21.0,crime,A3HK9FNLLXXCAR
785,1.0,27.0,crime,A2KHMKJUVDMK1N
786,0.0,19.0,evidence,A2KHMKJUVDMK1N
787,1.0,25.0,crime,A2KHMKJUVDMK1N
788,1.0,5.0,evidence,A2KHMKJUVDMK1N
789,1.0,16.0,crime,A2KHMKJUVDMK1N
790,1.0,20.0,evidence,A2KHMKJUVDMK1N
791,1.0,22.0,crime,A748N8WFG2HR4
792,1.0,13.0,evidence,A748N8WFG2HR4
793,1.0,24.0,evidence,A748N8WFG2HR4
794,1.0,26.0,evidence,A748N8WFG2HR4
795,1.0,7.0,crime,A748N8WFG2HR4
796,1.0,25.0,crime,A748N8WFG2HR4
797,1.0,15.0,evidence,A2L6GCRFAKUEXF
798,1.0,26.0,evidence,A2L6GCRFAKUEXF
799,1.0,2.0,crime,A2L6GCRFAKUEXF
800,0.0,11.0,crime,A39VVWV1GHLMFD
801,0.0,4.0,evidence,A39VVWV1GHLMFD
802,1.0,10.0,crime,A39VVWV1GHLMFD
803,1.0,13.0,evidence,A39VVWV1GHLMFD
804,0.0,20.0,evidence,A39VVWV1GHLMFD
805,1.0,8.0,crime,A33L61XKPX76DB
806,1.0,5.0,crime,A33L61XKPX76DB
807,1.0,19.0,evidence,A33L61XKPX76DB
808,0.0,11.0,evidence,A3B6UPVYBLEA4F
809,0.0,23.0,evidence,A3TUCOUVSP9ZGY
810,1.0,22.0,crime,A3TUCOUVSP9ZGY
811,1.0,7.0,crime,A3TUCOUVSP9ZGY
812,1.0,13.0,crime,A3TUCOUVSP9ZGY
813,1.0,21.0,evidence,A3TUCOUVSP9ZGY
814,1.0,27.0,evidence,A3TUCOUVSP9ZGY
815,1.0,14.0,crime,A18BD5BTUR0KZP
816,0.0,24.0,evidence,A18BD5BTUR0KZP
817,1.0,29.0,evidence,A18BD5BTUR0KZP
818,1.0,28.0,evidence,A18BD5BTUR0KZP
819,1.0,1.0,crime,A18BD5BTUR0KZP
820,0.0,30.0,crime,A18BD5BTUR0KZP
821,1.0,20.0,crime,A26RO8GGTQAXGG
822,1.0,14.0,crime,A26RO8GGTQAXGG
823,1.0,28.0,evidence,A26RO8GGTQAXGG
824,1.0,2.0,crime,A26RO8GGTQAXGG
825,1.0,17.0,evidence,A26RO8GGTQAXGG
826,1.0,19.0,evidence,A26RO8GGTQAXGG
827,1.0,7.0,crime,A21HK1XWMEL393
828,0.0,22.0,crime,A21HK1XWMEL393
829,0.0,23.0,evidence,A21HK1XWMEL393
830,0.0,1.0,evidence,A21HK1XWMEL393
831,1.0,24.0,evidence,A2A5HAPJD18TRU
832,1.0,17.0,crime,A2A5HAPJD18TRU
833,1.0,15.0,crime,A2A5HAPJD18TRU
834,1.0,2.0,evidence,A2A5HAPJD18TRU
835,1.0,14.0,crime,A2A5HAPJD18TRU
836,1.0,7.0,evidence,A2A5HAPJD18TRU
837,0.0,25.0,evidence,ANYJ22IOQKAX3
838,0.0,23.0,evidence,ANYJ22IOQKAX3
839,0.0,21.0,evidence,ANYJ22IOQKAX3
840,1.0,13.0,crime,A1ZCP2OQXOMAHN
841,1.0,19.0,crime,A1ZCP2OQXOMAHN
842,1.0,17.0,evidence,A1ZCP2OQXOMAHN
843,1.0,15.0,crime,A1ZCP2OQXOMAHN
844,1.0,31.0,evidence,A1ZCP2OQXOMAHN
845,1.0,9.0,evidence,A1ZCP2OQXOMAHN
846,0.0,13.0,crime,A3UP4PP3ZF1J39
847,0.0,24.0,evidence,A3UP4PP3ZF1J39
848,0.0,25.0,evidence,A3UP4PP3ZF1J39
849,0.0,25.0,evidence,A2IO83300NZCUE
850,1.0,29.0,evidence,A2IO83300NZCUE
851,1.0,2.0,crime,A3080BMBBYP2N1
852,0.0,7.0,evidence,A3080BMBBYP2N1
853,0.0,10.0,evidence,A3080BMBBYP2N1
854,0.0,8.0,crime,A3HZFB2JLF3JMY
855,0.0,1.0,evidence,A3HZFB2JLF3JMY
856,1.0,4.0,crime,A171C7B6HHSEGH
857,1.0,31.0,evidence,A171C7B6HHSEGH
858,1.0,24.0,crime,A171C7B6HHSEGH
859,1.0,23.0,evidence,A171C7B6HHSEGH
860,1.0,21.0,evidence,A171C7B6HHSEGH
861,1.0,8.0,crime,A171C7B6HHSEGH
862,0.0,10.0,evidence,A2QGBF0K3MBMBL
863,1.0,27.0,evidence,A2QGBF0K3MBMBL
864,0.0,13.0,crime,A2QGBF0K3MBMBL
865,0.0,22.0,crime,A2QGBF0K3MBMBL
866,1.0,21.0,crime,A1ZM56EQX9446P
867,1.0,15.0,evidence,A1ZM56EQX9446P
868,1.0,11.0,evidence,A1ZM56EQX9446P
